adress_id,bezeichnung,latitude,longitude,service_id,service_kfz_parkplaetze_fuer_behinderte,service_hilfen_fuer_gehbehinderte,service_hilfen_fuer_sehbehinderte,service_hilfen_fuer_gehoerlose_und_schwerhoerige_menschen,service_bezeichnung,service_anzeigename,service_beschreibung,service_kurzbeschreibung,besondere_angebote,sonstige_angebote,altersgruppe,weitere_informationen,
1058735,"Spielplatz ""Lehrer-Wirth-Str., im Schulhof""",48.127360595648646,11.694515239434853,1058736,Nein,Nein,Nein,Nein,"Spielplatz ""Lehrer-Wirth-Str., im Schulhof""","Spielplatz ""Lehrer-Wirth-Str., im Schulhof""",,,"Streetball
Wasserspiel",,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058737,"Spielplatz ""Grünzug Ost, Maria-Montessori-Str.""",48.13183322608651,11.695617267811867,1058738,Nein,Nein,Nein,Nein,"Spielplatz ""Grünzug Ost, Maria-Montessori-Str.""","Spielplatz ""Grünzug Ost, Maria-Montessori-Str.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058739,"Spielplatz ""Grünzug Ost, Elisabeth-Dane-Str.""",48.1298816922892,11.695628776636672,1058740,Nein,Nein,Nein,Nein,"Spielplatz ""Grünzug Ost, Elisabeth-Dane-Str.""","Spielplatz ""Grünzug Ost, Elisabeth-Dane-Str.""",,,Wasserspiel,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058741,"Spielplatz ""Grünzug Ost, Georg-Kerschensteiner-Str., hinter Nr. 54""",48.12784362615584,11.696930410087614,1058742,Nein,Nein,Nein,Nein,"Spielplatz ""Grünzug Ost, Georg-Kerschensteiner-Str., hinter Nr. 54""","Spielplatz ""Grünzug Ost, Georg-Kerschensteiner-Str., hinter Nr. 54""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058743,"Spielplatz ""Riem Messestadt, Achse 13""",48.1307063799463,11.701467808804727,1058744,Nein,Nein,Nein,Nein,"Spielplatz ""Riem Messestadt, Achse 13""","Spielplatz ""Riem Messestadt, Achse 13""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058745,"Spielplatz ""Riem Messestadt, Achse 15""",48.13184649669532,11.704161556773752,1058746,Nein,Nein,Nein,Nein,"Spielplatz ""Riem Messestadt, Achse 15""","Spielplatz ""Riem Messestadt, Achse 15""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058747,"Spielplatz ""Riemer Park Geländespielplatz""",48.127401734519076,11.689719278797758,1058748,Nein,Nein,Nein,Nein,"Spielplatz ""Riemer Park Geländespielplatz""","Spielplatz ""Riemer Park Geländespielplatz""",,,Wasserspiel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058749,"Spielplatz ""Riemer Park Am See, Ost""",48.12759367574575,11.711668350190882,1058750,Nein,Nein,Nein,Nein,"Spielplatz ""Riemer Park Am See, Ost""","Spielplatz ""Riemer Park Am See, Ost""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058751,"Spielplatz ""Riemer Park Am See, Süd""",48.124458571405,11.702471086896846,1058752,Nein,Nein,Nein,Nein,"Spielplatz ""Riemer Park Am See, Süd""","Spielplatz ""Riemer Park Am See, Süd""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058753,"Spielplatz ""Riemer Park Skatepark""",48.127220783170884,11.68931736649201,1058754,Nein,Nein,Nein,Nein,"Spielplatz ""Riemer Park Skatepark""","Spielplatz ""Riemer Park Skatepark""",,,Skateanlage,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058755,"Spielplatz ""Riemer Park Spielband""",48.12785359634578,11.70422474104302,1058756,Nein,Nein,Nein,Nein,"Spielplatz ""Riemer Park Spielband""","Spielplatz ""Riemer Park Spielband""",,,Wasserspiel,Kletterwand,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058757,"Spielplatz ""Michaelianger I, Rahel-Straus-Weg""",48.12268413128058,11.635790664927734,1058758,Nein,Nein,Nein,Nein,"Spielplatz ""Michaelianger I, Rahel-Straus-Weg""","Spielplatz ""Michaelianger I, Rahel-Straus-Weg""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058759,"Spielplatz ""Michaelianger II, Echardinger Str.""",48.12453492946306,11.626791165103342,1058760,Nein,Nein,Nein,Nein,"Spielplatz ""Michaelianger II, Echardinger Str.""","Spielplatz ""Michaelianger II, Echardinger Str.""",,,"Rodelhügel
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058761,"Spielplatz ""Michaelianger II, Gögginger Str.""",48.12270700548784,11.628872937936828,1058762,Nein,Nein,Nein,Nein,"Spielplatz ""Michaelianger II, Gögginger Str.""","Spielplatz ""Michaelianger II, Gögginger Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058763,"Spielplatz ""Burgauerstr.""",48.14538728448589,11.657561297622653,1058764,Nein,Nein,Nein,Nein,"Spielplatz ""Burgauerstr.""","Spielplatz ""Burgauerstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058765,"Spielplatz ""Im Gefilde 1""",48.08375352737986,11.656922922646256,1058766,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 1""","Spielplatz ""Im Gefilde 1""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058767,"Spielplatz ""Im Gefilde 2""",48.08602334831857,11.658089044816403,1058768,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 2""","Spielplatz ""Im Gefilde 2""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058769,"Spielplatz ""Im Gefilde 3""",48.08603734066319,11.656746691119759,1058770,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 3""","Spielplatz ""Im Gefilde 3""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058771,"Spielplatz ""Im Gefilde 4""",48.08743601051106,11.658321312378387,1058772,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 4""","Spielplatz ""Im Gefilde 4""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058773,"Spielplatz ""Im Gefilde 5a""",48.08815391785201,11.65779306256661,1058774,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 5a""","Spielplatz ""Im Gefilde 5a""",,,Streetball,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058775,"Spielplatz ""Im Gefilde 5b""",48.0887037837252,11.658218967144403,1058776,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 5b""","Spielplatz ""Im Gefilde 5b""",,,Streetball,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058777,"Spielplatz ""Im Gefilde 5c""",48.08829422888008,11.659617688422832,1058778,Nein,Nein,Nein,Nein,"Spielplatz ""Im Gefilde 5c""","Spielplatz ""Im Gefilde 5c""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058779,"Spielplatz ""Rudolf-Gütlein-Weg""",48.0830227221894,11.662215973101517,1058780,Nein,Nein,Nein,Nein,"Spielplatz ""Rudolf-Gütlein-Weg""","Spielplatz ""Rudolf-Gütlein-Weg""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058781,"Spielplatz ""Truchthari-Anger I""",48.12852026509797,11.674639972057907,1058782,Nein,Nein,Nein,Nein,"Spielplatz ""Truchthari-Anger I""","Spielplatz ""Truchthari-Anger I""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058783,"Spielplatz ""Truchthari-Anger II""",48.12751889908502,11.673544744711371,1058784,Nein,Nein,Nein,Nein,"Spielplatz ""Truchthari-Anger II""","Spielplatz ""Truchthari-Anger II""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058785,"Spielplatz ""Theodor-Kober-Str.""",48.14290809533255,11.680502013629836,1058786,Nein,Nein,Nein,Nein,"Spielplatz ""Theodor-Kober-Str.""","Spielplatz ""Theodor-Kober-Str.""",,,Rodelhügel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058787,"Spielplatz ""Putzbrunnerstr., südlich Lorenz-Hagen-Weg""",48.10075112418703,11.633568872311763,1058788,Nein,Nein,Nein,Nein,"Spielplatz ""Putzbrunnerstr., südlich Lorenz-Hagen-Weg""","Spielplatz ""Putzbrunnerstr., südlich Lorenz-Hagen-Weg""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058789,"Spielplatz ""Memeler Str.""",48.1521774086485,11.634211498356079,1058790,Nein,Nein,Nein,Nein,"Spielplatz ""Memeler Str.""","Spielplatz ""Memeler Str.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058791,"Spielplatz ""Tirschenreuther Str.""",48.0917412447867,11.60678457524333,1058792,Nein,Nein,Nein,Nein,"Spielplatz ""Tirschenreuther Str.""","Spielplatz ""Tirschenreuther Str.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058793,"Spielplatz ""Schmidbauerstr.""",48.104084902177085,11.627100107654313,1058794,Nein,Nein,Nein,Nein,"Spielplatz ""Schmidbauerstr.""","Spielplatz ""Schmidbauerstr.""",,,"Streetball
Wasserspiel",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058797,"Spielplatz ""Karl-Erb-Weg, Stegmühlstr.""",48.16235741372498,11.645565387883428,1058798,Nein,Nein,Nein,Nein,"Spielplatz ""Karl-Erb-Weg, Stegmühlstr.""","Spielplatz ""Karl-Erb-Weg, Stegmühlstr.""",,,Streetball,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058799,"Spielplatz ""Friedenspromenade, Ecke Markgrafenstr.""",48.11014068916035,11.675682375522127,1058800,Nein,Nein,Nein,Nein,"Spielplatz ""Friedenspromenade, Ecke Markgrafenstr.""","Spielplatz ""Friedenspromenade, Ecke Markgrafenstr.""",,,Rodelhügel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058801,"Spielplatz ""Hugo-Weiss-Str.""",48.10988127064682,11.679390358001442,1058802,Nein,Nein,Nein,Nein,"Spielplatz ""Hugo-Weiss-Str.""","Spielplatz ""Hugo-Weiss-Str.""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058803,"Spielplatz ""Xaver-Weismor-Str.""",48.13026754638362,11.653926957653168,1058804,Nein,Nein,Nein,Nein,"Spielplatz ""Xaver-Weismor-Str.""","Spielplatz ""Xaver-Weismor-Str.""",,,"Bolzplatz
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058805,"Spielplatz ""Unterhachinger Str.""",48.096728444153335,11.624387585324111,1058806,Nein,Nein,Nein,Nein,"Spielplatz ""Unterhachinger Str.""","Spielplatz ""Unterhachinger Str.""",,,"Bolzplatz
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058807,"Spielplatz ""Feldbergstr., nördlich Schule""",48.11860460391195,11.66974639304608,1058808,Nein,Nein,Nein,Nein,"Spielplatz ""Feldbergstr., nördlich Schule""","Spielplatz ""Feldbergstr., nördlich Schule""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058809,"Spielplatz ""Ostpark Basketball           """,48.111662932536916,11.640152360358803,1058810,Nein,Nein,Nein,Nein,"Spielplatz ""Ostpark Basketball           ""","Spielplatz ""Ostpark Basketball           """,,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058811,"Spielplatz ""Englschalkinger Str.,neben Nr. 185""",48.154072490574094,11.627813885308935,1058812,Nein,Nein,Nein,Nein,"Spielplatz ""Englschalkinger Str.,neben Nr. 185""","Spielplatz ""Englschalkinger Str.,neben Nr. 185""",,,Skateanlage,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058813,"Spielplatz ""Salzsenderweg III, südl. Taimerhofstr. 26""",48.165381180318526,11.63187275181048,1058814,Nein,Nein,Nein,Nein,"Spielplatz ""Salzsenderweg III, südl. Taimerhofstr. 26""","Spielplatz ""Salzsenderweg III, südl. Taimerhofstr. 26""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058815,"Spielplatz ""Tannhäuserplatz I""",48.159905635761795,11.635137911801952,1058816,Nein,Nein,Nein,Nein,"Spielplatz ""Tannhäuserplatz I""","Spielplatz ""Tannhäuserplatz I""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058817,"Spielplatz ""Tannhäuserplatz III""",48.16029462741133,11.633024767922416,1058818,Nein,Nein,Nein,Nein,"Spielplatz ""Tannhäuserplatz III""","Spielplatz ""Tannhäuserplatz III""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058819,"Spielplatz ""Am Graben, westl. Kindergarten""",48.10840365271964,11.630479742063592,1058820,Nein,Nein,Nein,Nein,"Spielplatz ""Am Graben, westl. Kindergarten""","Spielplatz ""Am Graben, westl. Kindergarten""",,,"Bolzplatz
Streetball",,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058821,"Spielplatz ""Innsbrucker Ring""",48.11792701856915,11.619237044166308,1058822,Nein,Nein,Nein,Nein,"Spielplatz ""Innsbrucker Ring""","Spielplatz ""Innsbrucker Ring""",,,"Bolzplatz
Streetball",,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058823,"Spielplatz ""Dreimühlenstr.""",48.1192833170494,11.55834304100218,1058824,Nein,Nein,Nein,Nein,"Spielplatz ""Dreimühlenstr.""","Spielplatz ""Dreimühlenstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058825,"Spielplatz ""Margaretenplatz""",48.12006654341069,11.540176958887102,1058826,Nein,Nein,Nein,Nein,"Spielplatz ""Margaretenplatz""","Spielplatz ""Margaretenplatz""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058827,"Spielplatz ""Paumannstr.""",48.12497807425475,11.538212294241653,1058828,Nein,Nein,Nein,Nein,"Spielplatz ""Paumannstr.""","Spielplatz ""Paumannstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058829,"Spielplatz ""Bodenehrstr.""",48.119268082545986,11.53618155121199,1058830,Nein,Nein,Nein,Nein,"Spielplatz ""Bodenehrstr.""","Spielplatz ""Bodenehrstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058831,"Spielplatz ""Specklinplatz""",48.11965930246343,11.51119564569052,1058832,Nein,Nein,Nein,Nein,"Spielplatz ""Specklinplatz""","Spielplatz ""Specklinplatz""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058833,"Spielplatz ""Wessobrunner Platz""",48.113766655751675,11.506524155825332,1058834,Nein,Nein,Nein,Nein,"Spielplatz ""Wessobrunner Platz""","Spielplatz ""Wessobrunner Platz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058835,"Spielplatz ""Fernpaßstr., ggü. Nr. 19""",48.11749504336843,11.522659215924746,1058836,Nein,Nein,Nein,Nein,"Spielplatz ""Fernpaßstr., ggü. Nr. 19""","Spielplatz ""Fernpaßstr., ggü. Nr. 19""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058837,"Spielplatz ""Marbachstr. ggü. Tutzinger Str.""",48.11518337540186,11.535761638467617,1058838,Nein,Nein,Nein,Nein,"Spielplatz ""Marbachstr. ggü. Tutzinger Str.""","Spielplatz ""Marbachstr. ggü. Tutzinger Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058839,"Spielplatz ""Eichendorffplatz""",48.11305802278911,11.524043225992177,1058840,Nein,Nein,Nein,Nein,"Spielplatz ""Eichendorffplatz""","Spielplatz ""Eichendorffplatz""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058841,"Spielplatz ""Neuhofen Nord, Plinganserstr.""",48.11336812979097,11.540599247907798,1058842,Nein,Nein,Nein,Nein,"Spielplatz ""Neuhofen Nord, Plinganserstr.""","Spielplatz ""Neuhofen Nord, Plinganserstr.""",,,"Bolzplatz
Skateanlage
Streetball
Wasserspiel",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058843,"Spielplatz ""Marbachstr., Jachenauerstr.""",48.111440402037395,11.5353387132278,1058844,Nein,Nein,Nein,Nein,"Spielplatz ""Marbachstr., Jachenauerstr.""","Spielplatz ""Marbachstr., Jachenauerstr.""",,,Bolzplatz,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058845,"Spielplatz ""Valleyplatz""",48.11636516150108,11.545689598418374,1058846,Nein,Nein,Nein,Nein,"Spielplatz ""Valleyplatz""","Spielplatz ""Valleyplatz""",,,"Bolzplatz
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058847,"Spielplatz ""Implerplatz""",48.11606405514566,11.546874128915203,1058848,Nein,Nein,Nein,Nein,"Spielplatz ""Implerplatz""","Spielplatz ""Implerplatz""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058849,"Spielplatz ""Isarauen, nördlich Candidstr., am Entenweiher""",48.11461824246691,11.561351011040502,1058850,Nein,Nein,Nein,Nein,"Spielplatz ""Isarauen, nördlich Candidstr., am Entenweiher""","Spielplatz ""Isarauen, nördlich Candidstr., am Entenweiher""",,,,,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058851,"Spielplatz ""Birkenleiten / Candidplatz   """,48.11059632600188,11.570396064776084,1058852,Nein,Nein,Nein,Nein,"Spielplatz ""Birkenleiten / Candidplatz   ""","Spielplatz ""Birkenleiten / Candidplatz   """,,,"Skateanlage
Streetball",,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058853,"Spielplatz ""Isarauen, westlich Hellabrunner Str.""",48.11166020404385,11.563927717618464,1058854,Nein,Nein,Nein,Nein,"Spielplatz ""Isarauen, westlich Hellabrunner Str.""","Spielplatz ""Isarauen, westlich Hellabrunner Str.""",,,Wasserspiel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058855,"Spielplatz ""Isarauen, Freizeitzentrum""",48.11033485081886,11.563052603639251,1058856,Nein,Nein,Nein,Nein,"Spielplatz ""Isarauen, Freizeitzentrum""","Spielplatz ""Isarauen, Freizeitzentrum""",,,"Bodenschach
Sommerstockbahn",Bocciabahn,"Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058857,"Spielplatz ""Flaucheranlage, südlich Brudermühlstr., ""Am Flieger""""",48.111581227802084,11.55737489671916,1058858,Nein,Nein,Nein,Nein,"Spielplatz ""Flaucheranlage, südlich Brudermühlstr., ""Am Flieger""""","Spielplatz ""Flaucheranlage, südlich Brudermühlstr., ""Am Flieger""""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058859,"Spielplatz ""Dietramszeller Platz""",48.109861076148235,11.54750602693166,1058860,Nein,Nein,Nein,Nein,"Spielplatz ""Dietramszeller Platz""","Spielplatz ""Dietramszeller Platz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058861,"Spielplatz ""Aduni-/Passauerstr.""",48.10943553558047,11.535504478505207,1058862,Nein,Nein,Nein,Nein,"Spielplatz ""Aduni-/Passauerstr.""","Spielplatz ""Aduni-/Passauerstr.""",,,Bolzplatz,Mädchenspielwiese,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058863,"Spielplatz ""Zirler Str., ggü. Nr. 12""",48.110931534706836,11.512339217083577,1058864,Nein,Nein,Nein,Nein,"Spielplatz ""Zirler Str., ggü. Nr. 12""","Spielplatz ""Zirler Str., ggü. Nr. 12""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058865,"Spielplatz ""Markomannenstr.""",48.10718661034557,11.505163686868233,1058866,Nein,Nein,Nein,Nein,"Spielplatz ""Markomannenstr.""","Spielplatz ""Markomannenstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058867,"Spielplatz ""Sendlinger Wald Mitte""",48.103780011536976,11.507707241082336,1058868,Nein,Nein,Nein,Nein,"Spielplatz ""Sendlinger Wald Mitte""","Spielplatz ""Sendlinger Wald Mitte""",,,"Bolzplatz
Sommerstockbahn",,"Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058869,"Spielplatz ""Sendlinger Wald, Vita-Parcours, am Parkplatz""",48.10382836542089,11.512728578726986,1058870,Nein,Nein,Nein,Nein,"Spielplatz ""Sendlinger Wald, Vita-Parcours, am Parkplatz""","Spielplatz ""Sendlinger Wald, Vita-Parcours, am Parkplatz""",,,,,Erwachsene,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058871,"Spielplatz ""Sendlinger Wald Südwest""",48.101497742258935,11.506090952369165,1058872,Nein,Nein,Nein,Nein,"Spielplatz ""Sendlinger Wald Südwest""","Spielplatz ""Sendlinger Wald Südwest""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058873,"Spielplatz ""Zielstattstraße, Südpark""",48.10344937421269,11.51669317124086,1058874,Nein,Nein,Nein,Nein,"Spielplatz ""Zielstattstraße, Südpark""","Spielplatz ""Zielstattstraße, Südpark""",,,Skateanlage,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058875,"Spielplatz ""Sappelstr., ggü. Schinnaglstr.""",48.10902217864683,11.52457730312742,1058876,Nein,Nein,Nein,Nein,"Spielplatz ""Sappelstr., ggü. Schinnaglstr.""","Spielplatz ""Sappelstr., ggü. Schinnaglstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058877,"Spielplatz ""Gottfried-Böhm-Ring, Höglwörther Str.""",48.107846411691646,11.525152122222012,1058878,Nein,Nein,Nein,Nein,"Spielplatz ""Gottfried-Böhm-Ring, Höglwörther Str.""","Spielplatz ""Gottfried-Böhm-Ring, Höglwörther Str.""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058879,"Spielplatz ""Gottfried-Böhm-Ring, Liesel-Beckmann-Str.""",48.10763120177144,11.527490618745354,1058880,Nein,Nein,Nein,Nein,"Spielplatz ""Gottfried-Böhm-Ring, Liesel-Beckmann-Str.""","Spielplatz ""Gottfried-Böhm-Ring, Liesel-Beckmann-Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
